,gold_ratio = 0.002 bc_ratio = 0.01,gold_ratio = 0.006 bc_ratio = 0.015,gold_ratio = 0.01 bc_ratio = 0.02,gold_ratio = 0.014 bc_ratio = 0.025,gold_ratio = 0.18 bc_ratio = 0.03,Date
1175,269269.8295380643,196428.83400156474,174738.3667824152,146017.00060170537,102142.85647615817,1/22/20
1176,269186.854490632,196366.68215326394,174685.04650579745,145971.26461945224,102110.03686095082,1/23/20
1177,269186.8657998498,196366.69040733794,174713.2484132058,145994.91187626336,102126.63550156147,1/24/20
1178,269186.8373404827,196366.6696361647,174713.23970903063,145994.90459951985,102126.63040900377,1/25/20
1179,272401.0853004067,198615.4618771489,176597.83800340095,147499.58586273604,103130.17421096977,1/26/20
1180,282072.9206750325,205666.15865620805,182780.25471344398,152659.76159453846,106735.6209194107,1/27/20
1181,297607.29141800327,216992.64242573277,192843.8063012891,161064.92455536802,112612.27999527613,1/28/20
1182,294249.9825770616,214544.7477072798,190668.99343026592,159248.50296620527,111342.28820677132,1/29/20
1183,301307.0533707902,219690.2279541526,195240.9235730946,163067.01814947024,114012.08960185962,1/30/20
1184,295960.97979142895,215792.27697633652,191777.32024567554,160174.18653277153,111989.50050933372,1/31/20
1185,297366.30589485297,216816.9340779783,192687.72750869967,160934.56635650762,112521.13720881882,2/1/20
1186,295351.857173045,215348.15100786765,191382.7145705245,159844.60854509167,111759.06862763,2/2/20
1187,290518.8290890222,211824.27385461304,188251.27260012543,157229.20022692962,109930.44582096027,2/3/20
1188,290518.8290890222,211824.27385461304,188251.12507664785,157229.07652867117,109930.35899382006,2/4/20
1189,304875.2245444884,222291.86747689065,197551.8682947769,164997.13666076856,115361.57407095723,2/5/20
1190,309338.5301022043,225546.1710334588,200443.58832691787,167412.32651682245,117050.20914948855,2/6/20
1191,310983.57338392,226745.61170207747,201509.30675868515,168302.42359133041,117672.5406269377,2/7/20
1192,314141.11790961865,229047.85344804972,203554.84726543218,170010.87627304342,118867.0438430661,2/8/20
1193,322236.01188396703,234950.03556623872,208798.93278428583,174390.78072287783,121929.35280114422,2/9/20
1194,312481.80574824277,227838.0089956825,202479.8222705012,169113.00607183934,118239.27746375602,2/10/20
1195,325818.1348511108,237561.84767753098,211119.98619406804,176329.30752724913,123284.69177461104,2/11/20
1196,328320.5792572982,239386.44015184444,212741.4916676436,177683.6034504157,124231.57892223474,2/12/20
1197,324773.3357737683,236800.05951193767,210442.99973849935,175763.8823962351,122889.36181026978,2/13/20
1198,328771.79294077575,239715.43091349525,213033.86577093392,177927.79693153145,124402.31241612975,2/14/20
1199,322386.36639026407,234941.76680007292,208686.77710496238,174209.56210253452,121741.44021993174,2/15/20
1200,322403.75335625134,234954.44405564477,208698.0432765606,174218.97171004955,121748.0191633996,2/16/20
1201,322305.7411230509,234881.1017908729,208631.19892664775,174161.74791126983,121707.03462321495,2/17/20
1202,331832.6140065965,241705.26900479762,214587.4829896235,179046.20926653076,125059.11894349854,2/18/20
1203,325596.8117475804,236927.84338474247,210137.3812194218,175159.19961725932,122222.75475763655,2/19/20
1204,330361.645352432,240395.0582018432,213212.52240024315,177722.45424611756,124011.33291084744,2/20/20
1205,335921.3794222673,244440.69685108602,216800.6795725731,180713.328877153,126098.29442433943,2/21/20
1206,335921.14412678615,244440.5254628174,216800.5274133577,180713.2019193353,126098.20574751668,2/22/20
1207,335923.93589239125,244442.55897349556,216802.33277256813,180714.7082655983,126099.25789226034,2/23/20
1208,332972.2397946341,242175.4143869397,214685.75585416093,178862.26570615367,124745.13056056155,2/24/20
1209,332972.238569473,242175.41347109684,214685.75502026133,178862.26499300508,124745.13005031712,2/25/20
1210,332972.23856833036,242175.41347024267,214685.75501948362,178862.26499233994,124745.13004984125,2/26/20
1211,332972.2385683305,242175.41347024275,214685.7550194837,178862.26499234,124745.13004984129,2/27/20
1212,332972.2385683299,242175.41347024235,214685.75501948333,178862.26499233968,124745.13004984106,2/28/20
1213,332972.23856832884,242175.41347024156,214685.7550194826,178862.26499233907,124745.13004984062,2/29/20
1214,341139.3817524724,247995.79873105822,219739.4487545134,182984.4322817579,127558.59252863268,3/1/20
1215,341139.3817524724,247995.79873105822,219739.44875451343,182984.4322817579,127558.59252863268,3/2/20
1216,335160.9787573096,243649.57698904676,215888.30446919226,179777.35016363362,125322.86018741336,3/3/20
1217,335332.997419967,243774.63233447564,215999.1147792696,179869.628649617,125387.18968940704,3/4/20
1218,347007.3029598488,252259.86038711123,223516.169104302,186128.19306836056,129749.25023730416,3/5/20
1219,350329.3017574026,254674.93809109577,225656.16999892454,187910.32221669552,130991.62843890312,3/6/20
1220,343696.20810017176,249728.95981892524,221163.88701559405,184077.9723618455,128256.32436985763,3/7/20
1221,343581.713293149,249643.76722217546,221086.66522148842,184012.22153313077,128209.48161099639,3/8/20
1222,343540.6724036044,249614.00702561592,221060.36219462779,183990.37322921254,128194.28947451054,3/9/20
1223,343535.4261145781,249610.2018659977,221056.9982819502,183987.57837679225,128192.34562590055,3/10/20
1224,343340.8058612007,249469.0911015247,220932.29352491556,183884.00507425857,128120.334166249,3/11/20
1225,343320.07268007135,249454.0131669938,220918.92845484777,183872.87122701152,128112.56971154077,3/12/20
1226,391194.7251574583,284098.60801970615,251475.95654035747,209202.1974778757,145688.57113164885,3/13/20
1227,383379.38116589823,278283.1405298085,246204.60824297988,204714.1015572651,142491.41548022346,3/14/20
1228,389522.1342791159,282607.698516237,249911.97322205745,207698.10304009623,144499.86640817425,3/15/20
1229,390944.5085533237,283360.1017634832,250330.34122931847,207840.72785537774,144456.55291479258,3/16/20
1230,404964.5103292565,293238.0246064056,258806.287441193,214670.18988936968,149058.96297858853,3/17/20
1231,408784.2400081128,296003.8128770319,261247.2236621419,216694.77619985963,150464.70484766297,3/18/20
1232,467306.0818765962,338379.36367374874,298646.56374702696,247715.71219427514,172004.18855982984,3/19/20
1233,469757.9125187297,340154.8166550661,300213.60025315516,249015.55683109537,172906.78419872044,3/20/20
1234,467033.7963109684,338182.29146728525,298472.7127959646,247571.57672826282,171904.15314138404,3/21/20
1235,457973.7808758508,331457.8458231085,292393.0919567502,242408.6934271369,168235.87438730657,3/22/20
1236,483031.80409112934,349424.4256828596,308093.1404264668,255301.39994983852,177098.06624740377,3/23/20
1237,487258.67296308203,352480.84616856126,310786.89975870226,257532.64365453296,178645.18912198005,3/24/20
1238,493055.8478068203,356597.85286721564,314349.460273389,260590.1886862344,180766.61369670756,3/25/20
1239,487806.8233425407,352801.52772593143,311002.89277441025,258967.5895291886,179640.71400958416,3/26/20
1240,488106.22783882346,353018.05972238246,311193.7625810134,257910.4138407024,178887.7480011414,3/27/20
1241,488106.2276989025,353018.05961858213,311193.76248721645,257910.11670569744,178887.53701187312,3/28/20
1242,488106.2276965676,353018.05961685156,311193.762485654,257910.11176008254,178887.53350284303,3/29/20
1243,485483.93095682026,351120.36229013605,309519.8890965706,260496.34317379276,180658.6469691088,3/30/20
1244,475775.4871625016,344098.7786494199,303330.1561904108,256678.51738974094,178009.75818862367,3/31/20
1245,487949.2560315563,352903.2730797684,311091.4750097494,263799.39866936364,182947.72037365806,4/1/20
1246,485787.83678313147,350998.38696288166,309111.38164940244,263753.54592127964,182778.7568468114,4/2/20
1247,482691.38347692305,348421.00976619386,306210.40412809595,261245.76730507278,181040.96947543186,4/3/20
1248,482697.0359373168,348422.77591526107,312015.7358643201,266218.8984454438,184487.2556810011,4/4/20
1249,482538.46136132634,348421.4956541506,307807.5177737253,262613.9329787466,181989.08251629642,4/5/20
1250,483762.7991781386,348670.3668594889,333071.5968027646,284255.7157475659,196987.40714542472,4/6/20
1251,483112.9448336722,348328.9901140286,326509.67019914964,278495.0155642581,192897.786624504,4/7/20
1252,492539.22114188154,355241.34394893155,327288.1642810314,279004.9081814929,193157.47441928938,4/8/20
1253,509926.98616246576,368103.01947418886,324362.7397882915,276461.86979949893,191396.49300673805,4/9/20
1254,509689.9744857217,368066.38038051594,317790.1191637996,270702.9226439255,187316.4331112709,4/10/20
1255,509690.47190175485,368066.4553957162,317803.254980883,270714.16410662147,187324.21604458743,4/11/20
1256,509691.11588754505,368066.55251506856,317820.2614281635,270728.71800467605,187334.2923150087,4/12/20
1257,509689.55238649534,368066.31672382634,317778.9723211984,270693.38331991667,187309.82863953494,4/13/20
1258,503044.8634417222,363177.42841252167,317715.98773360805,270654.47498964355,187283.01601270062,4/14/20
1259,506142.3607274805,365458.38923739875,317651.79857995897,270590.44276056945,187237.1692452374,4/15/20
1260,496217.34636277385,357783.5363244625,333982.33436838904,284444.84955897357,196729.23382641614,4/16/20
1261,494165.5989344168,356411.6522503669,327391.43157915986,278673.73507785564,194606.34685355096,4/17/20
1262,494318.33814198343,356433.7518220022,331098.15930089395,281706.8595699892,200738.9572512908,4/18/20
1263,494100.90890517744,356401.02558785194,325378.7343079697,276821.83683592215,197205.4225264795,4/19/20
1264,492686.95835237834,355493.1797170087,319057.1289487785,271290.5081761253,193107.29023626633,4/20/20
1265,500832.54103252396,361486.0829527647,319147.0138951391,271349.0517110761,193147.67270820483,4/21/20
1266,508285.518238628,366905.50740607677,325576.53196828725,276687.4093832193,196852.72814395072,4/22/20
1267,502474.65454150364,362627.1607060823,341070.35522477684,289920.20873434126,206272.0221331466,4/23/20
1268,502207.9172773593,362428.11547903885,342390.7129600218,291047.3882696258,207074.33042601022,4/24/20
1269,502222.37805278075,362430.2887372413,344295.8328268891,292672.90194837836,208231.28308923214,4/25/20
1270,502273.40305559325,362437.9571023642,351018.0689264032,298408.5445825253,212313.60310142534,4/26/20
1271,494362.217952733,356339.0955292998,355024.3111483484,301842.8921913107,214757.11294524928,4/27/20
1272,492837.5871783791,355240.4457932119,353870.90405342134,300862.08344193036,214059.26818637355,4/28/20
1273,556817.6510997219,401350.3175201599,399998.9681414794,340080.85019361804,241962.8882469709,4/29/20
1274,547375.5529258179,394544.5220535983,393215.3883907821,334313.41927593044,237859.4396313313,4/30/20
1275,559800.8282106369,403500.5697922332,402142.13557320513,341902.9808667904,243259.30940917745,5/1/20
1276,569260.6680733758,410319.1484330752,408939.37247251644,347682.0259266551,247371.02152602357,5/2/20
1277,564829.4598995385,407125.1682129383,405755.38921859534,344974.98732158175,245445.00030314858,5/3/20
1278,563685.8678714681,406300.87317884894,404934.2078165913,344276.81637091946,244948.26126351464,5/4/20
1279,572882.2460688064,412929.4513814003,411543.22081554675,349895.83547436784,248946.11675452915,5/5/20
1280,581752.3953402222,419322.99186184566,417915.31047414185,355313.41384244984,252800.64990785075,5/6/20
1281,634510.8847638783,457350.9341631282,455815.64156786486,387536.4402491261,275726.89389351424,5/7/20
1282,623049.3852021407,449089.56677639665,447582.00650456117,380536.1679188312,270746.2955661959,5/8/20
1283,611099.5205762436,440255.3199533897,438557.2871447331,372676.1585473633,265020.84872569644,5/9/20
1284,610901.5028797942,440109.08333322016,438408.04632118746,372546.30180067586,264926.34320374276,5/10/20
1285,610899.1709161889,440107.402470407,438406.37110604823,372544.8775254966,264925.32985137124,5/11/20
1286,610902.5239199757,440109.8192921727,438408.7797250568,372546.9253435784,264926.7868459989,5/12/20
1287,632932.0431485148,455756.9421370248,453773.00121606234,385414.16453757754,273942.8328711377,5/13/20
1288,665873.9731914715,479477.4801467843,477390.24452625506,405473.5454871385,288200.5209438045,5/14/20
1289,647299.6624001287,465640.18541843334,463153.2002254187,392990.9369524151,279051.0388797069,5/15/20
1290,647301.1586182845,465641.26280385465,463154.2729208246,392991.8480510696,279051.68646599154,5/16/20
1291,647481.8116894846,465765.5753395089,463272.31211441586,393087.2479066513,279116.0499793481,5/17/20
1292,648744.8256345552,466674.0406451099,464175.8324166659,393855.97839741095,279661.892341258,5/18/20
1293,652622.7868395942,469463.6465871463,466950.5028359978,396209.3205753176,281332.9100302536,5/19/20
1294,646581.9814956889,464883.4893767128,462161.4221136627,391950.61999611877,278168.36733414663,5/20/20
1295,646581.8241707846,464883.3616464839,462161.30368701083,391950.50832257146,278168.28612308786,5/21/20
1296,642210.1393886184,461513.72671625833,458586.4916152197,388728.2228601655,275746.31828918454,5/22/20
1297,642984.944962109,462070.52796521183,459139.76125055936,389197.2107742023,276078.99722272396,5/23/20
1298,630454.9579888711,452838.8058182614,449740.78075864166,381038.60026537767,270155.8658235674,5/24/20
1299,630857.9628951151,452978.01038786425,449879.1023978379,381155.8508298208,270239.03810065245,5/25/20
1300,626889.4427215824,452931.1968461657,449832.58577957744,381116.42026943475,270211.0678344996,5/26/20
1301,651736.6428025789,456403.7481379781,453060.5644276472,383664.39865483774,271885.20549468073,5/27/20
1302,677823.9740408631,462733.57884512114,459342.756765158,388983.2596322805,275653.67477942584,5/28/20
1303,667797.6616791842,461603.4722040339,458221.5554505421,388034.3253757709,274981.58442701737,5/29/20
1304,686861.95962144,464503.8211563525,461099.5465607939,390470.54801068944,276707.3566887036,5/30/20
1305,673880.4818024281,462478.0457836068,459038.94222005806,388683.5424188464,275139.2453796321,5/31/20
1306,713850.0143807557,470906.6876128437,467349.4975346693,395673.56274741644,281353.46759522834,6/1/20
1307,700353.4838707616,465357.83061875333,461610.1273103688,390617.63857724576,277610.2168725887,6/2/20
1308,700356.4560262584,465358.4055416024,461610.6972410192,390618.1205503286,277610.5635013168,6/3/20
1309,697017.1062489097,462910.4945603467,458958.0034749569,388183.1626012383,275744.992452653,6/4/20
1310,684861.6350569036,454837.672343131,450955.84650280257,381414.99227706535,270937.233508629,6/5/20
1311,688183.5564622243,457043.8625023701,453142.7248322925,383264.6391989809,272251.1272356183,6/6/20
1312,694120.032118434,460986.45854101033,457050.8094562437,386570.07078051893,274599.1352627273,6/7/20
1313,696165.2767882908,462344.76842054183,458397.22940460575,387708.86367974454,275408.0749738171,6/8/20
1314,695635.8188779312,461993.1391406631,458048.6781027333,387414.0613425755,275198.6626060193,6/9/20
1315,703960.5482265693,467521.84789875627,463528.99144857144,392049.2733589782,278491.2780341086,6/10/20
1316,682748.106592742,452984.14212982665,448671.78604362905,379106.67907779757,269059.75225075375,6/11/20
1317,676511.8443011937,448413.0636802987,443715.25480572844,374556.5613681372,265597.8444366907,6/12/20
1318,677463.9256842744,449044.1232432667,444339.6935412899,375083.66535232717,265971.6593033205,6/13/20
